#source: https://www.meteoblue.com/en/weather/archive/export/basel_switzerland_2661604
#location,Basel,Basel,Basel,Basel
#lat,47.54694,47.54694,47.54694,47.54694
#lon,7.56892,7.56892,7.56892,7.56892
#asl,283.697,283.697,283.697,283.697
#variable,Wind Speed,Wind Direction,Wind Speed,Wind Direction
#unit,km/h,°,km/h,°
#level,900 mb,900 mb,500 mb,500 mb
#resolution,hourly,hourly,hourly,hourly
#aggregation,None,None,None,None
timestamp,Basel Wind Speed [900 mb],Basel Wind Direction [900 mb],Basel Wind Speed [500 mb],Basel Wind Direction [500 mb]
20210911T1300,8.707238,262.875,15.496736,300.73547
20210911T1400,10.739833,283.57043,15.463246,294.77515
20210911T1500,10.041354,284.53445,15.94601,298.30078
20210911T1600,9.422101,276.58194,17.373497,304.01935
20210911T1700,7.9526596,275.19443,18.089775,312.5805
20210911T1800,7.2,270.0,19.296135,323.3439
20210911T1900,6.8399997,270.0,21.30093,329.53445
20210911T2000,6.519877,276.34018,24.482647,340.23285
20210911T2100,6.2145634,280.008,25.772078,347.90524
20210911T2200,5.771239,273.57632,24.933735,355.03027
20210911T2300,4.68,270.0,24.119999,360.0
20210912T0000,4.32,270.0,22.691425,1.8182983
20210912T0100,3.0758414,290.55603,22.461807,6.4415894
20210912T0200,1.8,323.13013,21.077686,7.853302
20210912T0300,1.08,360.0,18.888851,7.666794
20210912T0400,1.2979984,56.30993,18.844202,6.5819397
20210912T0500,1.9386592,111.80141,17.462784,8.29715
20210912T0600,2.0991426,120.96376,15.893093,13.091873
20210912T0700,2.4149535,116.56505,13.661038,18.434952
20210912T0800,2.6208394,105.9454,11.043261,19.025604
20210912T0900,4.0249224,100.30484,7.754637,21.801407
20210912T1000,5.8603754,100.61965,3.5455887,23.962494
20210912T1100,6.9899354,101.88866,0.35999998,270.0
20210912T1200,8.473393,102.26477,4.3349743,221.63354
20210912T1300,6.8399997,89.99999,7.8954163,226.84761
20210912T1400,5.495161,31.607498,9.504273,245.37643
20210912T1500,4.3498964,65.55604,10.829959,254.57785
20210912T1600,3.9763298,84.805565,11.659777,261.11935
20210912T1700,3.6,89.99999,12.074766,259.69516
20210912T1800,4.3349743,94.76365,11.503113,249.86371
20210912T1900,4.5536795,108.434944,11.983188,237.26477
20210912T2000,3.8268526,138.81407,14.904173,232.85332
20210912T2100,1.609969,153.43495,17.595861,239.23729
20210912T2200,2.3051248,128.6598,19.319628,243.43495
20210912T2300,2.968636,104.03624,20.799152,246.54099
20210913T0000,3.2399998,89.99999,21.629978,251.56506
20210913T0100,3.671294,101.30993,22.101183,257.7749
20210913T0200,4.6938257,122.47119,23.857979,264.80557
20210913T0300,5.692099,124.69515,23.42491,272.64255
20210913T0400,6.638072,130.60129,25.562534,270.80695
20210913T0500,7.928177,140.52754,28.30983,262.69424
20210913T0600,7.9932966,144.16235,31.394394,266.0548
20210913T0700,6.9527545,158.7495,32.777798,268.11182
20210913T0800,7.342588,191.30994,32.527744,275.0796
20210913T0900,8.404285,223.2643,31.491255,280.53918
20210913T1000,10.086427,235.1755,32.048088,284.97287
20210913T1100,11.592895,244.23068,31.104082,286.12756
20210913T1200,9.387651,237.52881,30.147717,281.71246
20210913T1300,3.096837,234.46233,30.735231,275.3767
20210913T1400,5.4477882,262.40536,29.301876,280.61966
20210913T1500,1.9386592,291.8014,28.528723,280.1755
20210913T1600,1.9386592,291.8014,28.001427,278.1301
20210913T1700,1.8,126.869896,28.266306,276.58194
20210913T1800,4.8965297,126.027374,28.856194,273.57632
20210913T1900,9.511088,119.47589,28.08923,268.5312
20210913T2000,14.003028,133.95837,30.274265,267.27368
20210913T2100,15.725037,164.0546,31.012281,266.6726
20210913T2200,20.49156,198.43495,31.810638,264.80557
20210913T2300,16.87398,191.0702,30.703587,265.29214
20210914T0000,18.532135,209.05461,29.268686,265.0608
20210914T0100,17.072504,222.43623,27.698952,261.02737
20210914T0200,20.00512,239.74356,29.427658,255.11374
20210914T0300,25.721743,263.57126,35.1862,262.9477
20210914T0400,28.241076,281.02347,39.966484,271.03226
20210914T0500,14.113653,264.14398,39.60818,281.00354
20210914T0600,7.2359104,185.71059,39.751892,282.02228
20210914T0700,9.360001,157.38013,40.310356,287.14035
20210914T0800,10.308831,167.90524,29.370352,281.30994
20210914T0900,9.72,180.0,26.400545,264.52264
20210914T1000,15.137133,205.34618,24.40046,248.35556
20210914T1100,18.057508,265.4261,36.288643,233.47115
20210914T1200,13.138765,279.46234,53.459694,225.54565
20210914T1300,10.00256,239.74356,53.27635,228.01279
20210914T1400,14.154915,262.69424,38.85666,246.52261
20210914T1500,6.12,270.0,42.47542,250.18285
20210914T1600,2.9024127,299.74487,47.847507,256.0683
20210914T1700,0.35999998,270.0,54.38979,260.47534
20210914T1800,2.8116899,140.19443,55.55909,252.26947
20210914T1900,4.39436,214.99202,44.740047,251.71085
20210914T2000,7.145796,229.08562,44.52954,247.16635
20210914T2100,8.435069,230.19443,43.525772,249.16663
20210914T2200,17.193533,199.57312,41.251034,249.0343
20210914T2300,22.065973,208.23744,36.939926,257.04724
20210915T0000,27.238943,225.53546,35.90086,263.08878
20210915T0100,38.0733,229.98634,42.175346,256.67548
20210915T0200,40.430737,245.2605,43.952446,250.37775
20210915T0300,43.60163,251.71466,45.311398,250.98923
20210915T0400,44.33996,259.23746,49.864876,251.04181
20210915T0500,42.305744,264.62903,48.60133,247.80453
20210915T0600,45.958904,264.15546,44.05847,247.41614
20210915T0700,44.39546,261.6071,38.896664,239.40002
20210915T0800,30.430117,244.04123,39.523014,228.32312
20210915T0900,26.230639,226.66833,45.770996,219.57477
20210915T1000,18.089775,222.5805,52.500786,227.77917
20210915T1100,29.834423,199.74684,52.69421,225.2768
20210915T1200,26.787966,221.18593,47.521362,245.37643
20210915T1300,22.530937,257.074,38.16,238.1092
20210915T1400,29.275326,225.49821,58.40993,213.69006
20210915T1500,30.25928,235.1755,54.221546,224.73102
20210915T1600,26.31942,220.00626,57.30336,249.40182
20210915T1700,32.37799,228.15485,54.379066,271.51743
20210915T1800,30.351225,247.69379,57.213955,254.30222
20210915T1900,24.36591,257.19574,55.94034,265.94064
20210915T2000,23.664352,256.8094,51.69981,257.125
20210915T2100,31.65135,250.7407,50.142193,254.16762
20210915T2200,33.280045,254.31,49.86747,252.34988
20210915T2300,32.619255,259.18613,49.550697,249.59012
20210916T0000,31.394394,266.0548,52.61545,247.47061
20210916T0100,31.328272,271.3169,57.176563,245.0485
20210916T0200,27.193705,276.84277,53.987995,245.99872
20210916T0300,26.576681,278.56915,46.452557,252.40758
20210916T0400,30.77105,276.0441,55.633686,254.61482
20210916T0500,30.293522,273.40643,47.934105,252.51762
20210916T0600,29.195534,272.82712,41.251034,249.0343
20210916T0700,21.67487,281.49658,36.2243,243.43495
20210916T0800,18.289274,280.20398,34.847553,236.80244
20210916T0900,15.5843,276.6325,30.192822,230.80673
20210916T1000,17.81909,278.1301,35.143818,223.33972
20210916T1100,21.602999,269.04517,37.462494,227.72632
20210916T1200,12.599998,306.8699,34.366333,224.57559
20210916T1300,21.26744,357.08917,31.32207,232.47156
20210916T1400,14.021525,318.12213,32.10667,252.37772
20210916T1500,12.904882,329.8586,28.038431,254.35776
20210916T1600,11.435313,331.8214,27.067116,256.1486
20210916T1700,12.599998,323.13013,28.82249,260.65533
20210916T1800,12.984975,313.8767,26.525429,262.19983
20210916T1900,13.246826,317.2026,23.039999,270.0
20210916T2000,12.496718,311.49646,20.945072,294.36246
20210916T2100,12.096214,306.52887,22.148046,315.65854
20210916T2200,12.313894,307.875,21.38897,316.36395
20210916T2300,11.212135,312.39746,20.466246,320.7106
20210917T0000,9.1641035,315.0,17.782686,328.24054
20210917T0100,9.0,323.13013,15.379206,339.44397
20210917T0200,11.753877,332.65015,15.281989,344.98163
20210917T0300,12.594856,329.03625,16.595179,347.4712
20210917T0400,9.686609,318.01282,18.416384,355.5154
20210917T0500,7.2,323.13013,20.16,360.0
20210917T0600,3.96,360.0,19.201874,353.5412
20210917T0700,3.319036,77.47118,18.161278,346.2392
20210917T0800,5.815978,111.80141,18.214718,341.56506
20210917T0900,7.5942082,121.429565,16.09969,349.69516
20210917T1000,7.5942082,121.429565,13.363711,355.36456
20210917T1100,7.628263,109.29004,11.525623,358.21008
20210917T1200,7.172949,107.52557,9.114471,350.90973
20210917T1300,8.759178,99.46232,9.826088,331.55707
20210917T1400,7.69592,79.2157,11.901798,356.5318
20210917T1500,8.049845,63.43495,11.525623,345.52972
20210917T1600,7.5942082,58.570435,12.72283,334.8852
20210917T1700,6.489992,56.30993,13.849477,332.10272
20210917T1800,5.8603754,47.489548,14.336861,331.50436
20210917T1900,5.495161,58.392494,14.336861,331.50436
20210917T2000,5.4477882,97.59464,14.386494,328.29858
20210917T2100,9.028754,113.498566,14.693999,329.03625
20210917T2200,12.758432,106.38954,13.281023,327.17145
20210917T2300,14.145756,104.74355,12.287555,328.17255
20210918T0000,14.33234,115.27772,10.883676,325.7843
20210918T0100,14.345898,107.52557,9.504272,322.69604
20210918T0200,13.905509,111.2505,7.653705,311.1859
20210918T0300,13.32,108.92464,7.9036193,300.0686
20210918T0400,14.118243,109.35899,9.504273,294.62357
20210918T0500,14.145756,104.74355,9.693296,291.8014
20210918T0600,13.910169,100.43748,9.83268,293.7495
20210918T0700,13.363711,94.63546,8.854829,296.56506
20210918T0800,13.324863,91.54815,6.489992,289.44003
20210918T0900,14.081478,94.398705,4.6938252,274.3987
20210918T1000,16.039202,99.03948,3.6,233.1301
20210918T1100,17.309973,106.92751,6.379216,196.38954
20210918T1200,13.779114,109.85521,10.137692,196.50436
20210918T1300,9.726665,92.12109,12.768586,201.50143
20210918T1400,12.287555,95.04245,10.931203,197.24146
20210918T1500,10.086427,87.95459,12.413476,196.8584
20210918T1600,7.8625183,74.054596,14.145756,194.74356
20210918T1700,6.763786,64.79888,13.556282,190.71312
20210918T1800,5.3999996,89.99999,13.75558,186.009
20210918T1900,7.5170207,106.69924,14.764389,178.60281
20210918T2000,15.463244,102.09476,16.343367,172.40535
20210918T2100,21.398056,102.63336,18.079027,167.34744
20210918T2200,22.963936,103.60054,19.416653,169.3151
20210918T2300,25.744402,110.46227,21.2522,169.26111
20210919T0000,26.758923,109.653824,24.162945,176.5834
20210919T0100,27.416782,103.6713,25.509243,188.93059
20210919T0200,25.49908,103.055244,24.717085,192.61932
20210919T0300,23.664352,103.190605,22.862125,187.23692
20210919T0400,23.157824,101.659294,23.219301,172.87498
20210919T0500,22.608458,99.162346,26.901417,164.47589
20210919T0600,23.377836,99.75242,31.104082,163.87242
20210919T0700,22.380884,101.12919,31.085323,166.6075
20210919T0800,7.342588,191.30994,24.162945,176.5834
20210919T0900,41.500053,266.02063,25.992397,149.17233
20210919T1000,42.219883,258.69006,30.684587,121.07903
20210919T1100,34.387066,250.42688,33.481937,126.25384
20210919T1200,36.71294,244.44003,38.01709,127.30394
20210919T1300,35.565376,248.62938,34.06521,125.537674
20210919T1400,44.098164,275.1521,41.112568,127.17092
20210919T1500,49.685215,269.16968,46.530605,117.15979
20210919T1600,50.060715,268.35165,40.4115,117.021576
20210919T1700,50.169327,265.8851,42.218346,114.16091
20210919T1800,42.084602,259.6513,18.720001,112.61986
20210919T1900,41.797222,259.0772,26.727423,94.63546
20210919T2000,34.62369,278.97263,19.66536,66.250496
20210919T2100,32.110706,289.6538,22.930048,67.86451
20210919T2200,28.202042,284.03625,21.434364,82.27817
20210919T2300,25.338476,292.55725,13.755579,47.121094
20210920T0000,25.759504,296.56506,14.4,360.0
20210920T0100,22.66857,290.44955,15.188415,5.440323
20210920T0200,16.595179,294.3411,14.332341,348.40784
20210920T0300,11.592895,295.76935,17.87718,334.98312
20210920T0400,6.439876,296.56506,21.26744,326.04095
20210920T0500,2.52,270.0,25.199997,323.13013
20210920T0600,1.8,216.8699,26.87491,320.9806
20210920T0700,1.8,180.0,27.103003,320.38934
20210920T0800,2.8116899,140.19443,25.264202,319.0445
20210920T0900,3.096837,125.537674,21.94524,318.9909
20210920T1000,4.5820518,135.0,17.283749,324.3236
20210920T1100,5.8048253,150.25511,11.874544,345.96375
20210920T1200,7.4128532,150.94539,7.42159,14.03624
20210920T1300,5.8048253,150.25511,7.7879906,33.690063
20210920T1400,16.981165,94.86451,13.276144,102.52881
20210920T1500,12.387348,54.46232,16.199999,89.99999
20210920T1600,12.387348,35.53766,18.775301,85.60129
20210920T1700,8.049845,10.30484,22.007162,86.24826
20210920T1800,9.007196,357.7094,25.929996,88.40886
20210920T1900,12.605142,1.6365662,27.419146,86.23596
20210920T2000,16.700275,7.431381,26.576681,81.430855
20210920T2100,19.296133,14.03624,26.052162,78.84533
20210920T2200,12.10157,30.37912,27.322077,71.56504
20210920T2300,8.4042845,99.86581,31.65135,70.7407
20210921T0000,10.685391,122.61925,35.864742,72.474434
20210921T0100,9.904906,109.09349,36.233246,64.707985
20210921T0200,10.105681,94.08562,37.47633,58.753067
20210921T0300,9.693296,68.19859,34.54687,56.475517
20210921T0400,9.422101,46.54814,33.84766,51.91121
20210921T0500,9.339208,27.552795,34.882866,46.254456
20210921T0600,7.4128532,29.05458,35.893642,45.40634
20210921T0700,5.8603754,47.489548,39.25486,47.973724
20210921T0800,4.8433046,48.01277,40.654503,50.389297
20210921T0900,5.154415,24.775131,40.10406,53.02723
20210921T1000,5.1919937,56.30993,39.463947,54.28003
20210921T1100,7.5685663,92.72631,36.57855,53.806786
20210921T1200,10.390226,104.03624,35.647274,51.97278
20210921T1300,6.6087217,60.64225,35.261627,49.96974
20210921T1400,6.489992,356.8202,33.221584,60.101105
20210921T1500,10.440001,360.0,30.500309,59.50016
20210921T1600,10.966713,23.198593,27.661497,51.34018
20210921T1700,13.217443,29.357742,25.72174,46.70134
20210921T1800,13.397612,30.699707,26.42753,37.80652
20210921T1900,12.287555,58.17256,27.841293,40.27986
20210921T2000,9.255571,76.504265,28.515089,46.02301
20210921T2100,7.92,89.99999,31.565245,44.999985
20210921T2200,10.636766,113.96249,32.90408,53.00473
20210921T2300,17.654688,110.282555,31.89608,53.25943
20210922T0000,23.377836,99.75242,27.217524,52.52382
20210922T0100,23.266697,98.004715,19.734436,51.666656
20210922T0200,24.546085,94.20535,17.610588,40.855362
20210922T0300,19.296133,81.41638,16.981165,32.005356
20210922T0400,15.937878,71.56504,18.0,16.260193
20210922T0500,17.57744,55.007973,21.322214,11.689362
20210922T0600,15.629971,61.073563,24.288662,11.97612
20210922T0700,15.03835,78.95905,23.675303,8.74614
20210922T0800,18.0036,78.46538,25.241108,3.2704926
20210922T0900,19.652176,81.57303,27.362366,359.24615
20210922T1000,21.542923,80.38027,26.700743,356.13452
20210922T1100,24.905132,85.85537,24.482647,359.15747
20210922T1200,24.881702,93.31778,23.241617,16.189209
20210922T1300,19.201874,96.45882,23.224882,18.996643
20210922T1400,20.545246,78.886955,31.311722,17.39331
20210922T1500,22.33161,88.15238,32.343952,16.821411
20210922T1600,32.32992,82.32103,27.553526,17.487991
20210922T1700,32.142982,74.40718,25.38702,18.178024
20210922T1800,28.948118,68.860176,23.224882,18.996643
20210922T1900,28.58545,73.16253,24.144167,20.056091
20210922T2000,36.748222,87.75425,24.144167,20.056091
20210922T2100,40.315178,100.80823,25.40743,20.746078
20210922T2200,45.92787,99.01932,25.671307,22.249008
20210922T2300,46.220413,94.467155,24.606731,20.556046
20210923T0000,42.133842,91.468796,21.829777,13.348724
20210923T0100,38.519997,89.99999,20.188908,3.0664825
20210923T0200,37.44,89.99999,18.72346,358.89832
20210923T0300,35.281837,89.415375,17.731598,354.17365
20210923T0400,33.12,89.99999,17.057314,352.725
20210923T0500,31.353085,92.63243,16.520823,348.69006
20210923T0600,29.301878,95.64055,17.377226,346.82745
20210923T0700,26.052162,101.154655,18.455048,339.44397
20210923T0800,22.55106,106.69924,18.35647,334.44003
20210923T0900,17.917007,112.44274,18.193361,332.92792
20210923T1000,13.049689,114.44395,16.746773,334.53668
20210923T1100,9.504273,114.623566,13.849477,332.10272
20210923T1200,6.0347,107.35402,12.475961,316.16913
20210923T1300,2.968636,75.96376,14.182355,293.9625
20210923T1400,10.30883,294.77515,20.991426,292.16635
20210923T1500,9.904906,289.0935,22.450264,285.8192
20210923T1600,11.165805,271.84763,24.64094,281.80243
20210923T1700,13.324863,271.54816,25.233406,284.03625
20210923T1800,15.629972,262.05652,24.86868,292.10944
20210923T1900,19.110542,273.2397,24.48,298.07248
20210923T2000,28.820242,272.14758,25.49908,300.54758
20210923T2100,35.64,270.0,25.7041,307.0304
20210923T2200,30.190672,261.7733,24.192429,306.52887
20210923T2300,31.311724,261.4041,24.162947,303.4533
20210924T0000,29.162226,269.2927,25.189713,300.96375
20210924T0100,27.117346,275.33215,25.9225,297.27676
20210924T0200,25.455843,278.1301,27.21038,295.88702
20210924T0300,19.523155,275.2901,28.82249,297.52524
20210924T0400,15.4800005,270.0,31.087412,298.3457
20210924T0500,13.084402,262.09283,31.749468,299.18082
20210924T0600,11.659777,261.11935,32.06426,298.86716
20210924T0700,12.758432,253.61046,31.92654,299.74487
20210924T0800,14.934577,254.62375,29.460672,302.5249
20210924T0900,15.815435,258.17853,27.257967,303.69006
20210924T1000,15.546833,264.68546,26.178707,301.50427
20210924T1100,14.4,270.0,26.564486,296.56506
20210924T1200,15.119999,270.0,27.748037,292.90576
20210924T1300,13.324863,271.54816,29.548521,292.1903
20210924T1400,8.049845,280.30487,18.861387,283.24054
20210924T1500,7.771331,283.39252,18.94024,278.74615
20210924T1600,7.9932976,277.76517,20.163212,271.02304
20210924T1700,8.311245,274.96973,23.411074,268.2376
20210924T1800,8.287822,272.48956,25.562534,269.19305
20210924T1900,7.9932976,262.23483,25.922499,270.79572
20210924T2000,8.209263,217.87498,27.021591,272.29062
20210924T2100,10.383987,213.69006,25.582806,272.41953
20210924T2200,10.787993,205.70996,23.759998,270.0
20210924T2300,10.144082,207.47443,21.288757,266.1215
20210925T0000,9.504272,217.30396,19.386591,254.93152
20210925T0100,8.587338,213.02386,19.33639,241.04901
20210925T0200,8.404285,223.2643,22.180206,234.24612
20210925T0300,9.504272,232.69606,25.63847,231.84277
20210925T0400,12.4811535,236.7683,28.00837,232.83553
20210925T0500,14.986553,245.89777,32.042023,242.57126
20210925T0600,17.727943,246.0375,34.895866,248.1986
20210925T0700,18.671474,250.86636,36.869694,243.93533
20210925T0800,16.055353,250.34618,39.92755,243.20392
20210925T0900,16.394829,250.76932,39.76656,243.66692
20210925T1000,14.24163,249.27444,39.79262,241.34818
20210925T1100,11.119281,240.9454,41.556225,238.09985
20210925T1200,8.669949,221.63354,44.792156,241.16904
20210925T1300,6.792466,212.00539,53.89069,249.26477
20210925T1400,13.849476,278.97263,49.681305,233.54529
20210925T1500,10.440001,270.0,50.25837,238.47316
20210925T1600,3.8773184,248.1986,52.97018,242.9125
20210925T1700,1.484318,104.03624,53.78477,244.63559
20210925T1800,6.439876,116.56505,48.589333,239.25465
20210925T1900,12.984975,136.12329,48.112217,224.69685
20210925T2000,9.904906,160.90651,52.1851,224.72052
20210925T2100,10.97262,221.0091,42.56229,218.13
20210925T2200,23.838959,218.25443,40.896065,216.76903
20210925T2300,25.212852,226.7357,47.01688,232.77914
20210926T0000,27.748037,247.09424,51.58562,252.95607
20210926T0100,22.668568,259.93933,46.060303,238.42183
20210926T0200,28.802248,270.71616,40.502796,239.56027
20210926T0300,31.328272,271.3169,40.762745,231.81436
20210926T0400,33.127823,268.75464,46.730717,232.51215
20210926T0500,34.966362,267.04922,49.82717,229.98242
20210926T0600,17.283749,271.19348,51.624554,230.09212
20210926T0700,8.28,270.0,55.322994,218.65982
20210926T0800,6.3690495,222.7094,67.608154,216.99194
20210926T0900,11.91812,244.98311,70.44235,220.85538
20210926T1000,19.171478,235.71313,68.514534,223.08377
20210926T1100,38.906654,231.009,41.43911,214.38034
20210926T1200,29.035288,250.44176,46.1306,214.18613
20210926T1300,28.512817,245.37643,57.424232,210.1013
20210926T1400,28.71437,262.0731,43.644707,208.04468
20210926T1500,30.96837,271.3322,44.763218,211.51694
20210926T1600,23.377836,260.2476,49.392204,216.70285
20210926T1700,22.346113,272.7702,41.551548,217.96207
20210926T1800,25.812277,278.0171,41.003666,223.2212
20210926T1900,18.391735,273.36646,41.587402,221.13927
20210926T2000,15.484185,271.3322,40.513996,227.52083
20210926T2100,18.72346,268.89832,39.47708,226.84761
20210926T2200,24.387177,261.51105,36.792282,233.35435
20210926T2300,24.144165,267.43622,36.12398,240.11346
20210927T0000,25.264202,265.91437,37.123665,250.1593
20210927T0100,25.562534,269.19305,38.2973,265.1469
20210927T0200,24.48,270.0,39.834938,276.22583
20210927T0300,19.44,270.0,37.77256,280.98865
20210927T0400,16.93531,272.43665,37.641953,282.70712
20210927T0500,13.084402,262.09283,37.137627,281.74564
20210927T0600,11.298495,247.52057,36.932915,280.10504
20210927T0700,10.883676,235.7843,36.217144,276.2773
20210927T0800,11.525623,218.65982,36.0072,271.14575
20210927T0900,13.551501,230.38931,36.361782,269.43274
20210927T1000,14.982228,234.78241,38.65602,265.19205
20210927T1100,14.277983,236.30994,38.976547,248.8865
20210927T1200,15.315873,240.42216,51.60195,255.86682
20210927T1300,12.287555,238.17256,54.389793,271.8965
20210927T1400,9.885262,236.88866,55.75353,278.91492
20210927T1500,8.825508,258.23172,60.0855,285.28522
20210927T1600,5.5887027,255.06857,64.793,287.12613
20210927T1700,8.825508,258.23172,63.79216,286.38956
20210927T1800,10.514218,231.95296,64.687904,286.8214
20210927T1900,16.454008,259.9194,69.78524,288.3415
20210927T2000,23.97989,262.23483,72.16182,294.77515
20210927T2100,29.339449,263.65982,68.1171,295.3462
20210927T2200,35.428463,264.75287,57.640484,290.4723
20210927T2300,34.936695,271.77148,57.611244,281.1695
20210928T0000,27.943512,291.93848,60.025074,278.2759
20210928T0100,21.915691,317.66302,63.451977,276.84277
20210928T0200,20.808498,329.8863,63.802322,272.91083
20210928T0300,20.969807,304.50854,58.679996,270.0
20210928T0400,16.700275,277.4314,59.40109,269.65277
20210928T0500,14.33234,295.2777,61.62733,272.67856
20210928T0600,13.358861,284.03625,63.01645,271.3094
20210928T0700,12.397806,295.82098,61.92419,269.3338
20210928T0800,10.97262,318.9909,60.660797,265.57523
20210928T0900,8.209263,344.74487,56.97675,262.7403
20210928T1000,6.28713,23.629364,52.99953,256.24695
20210928T1100,6.6185193,67.61986,51.207386,248.1238
20210928T1200,7.9526596,84.805565,52.78759,239.23729
20210928T1300,9.3876505,85.60129,53.233765,234.91275
20210928T1400,4.3498964,65.55604,52.28806,231.70984
20210928T1500,3.6,53.130096,54.052773,228.2397
20210928T1600,3.6,53.130096,54.48502,223.92918
20210928T1700,2.4149535,26.565033,52.79741,221.40643
20210928T1800,2.9024127,60.25511,50.179657,222.96497
20210928T1900,6.8777895,132.8789,48.674606,227.6978
20210928T2000,12.496718,138.50352,48.913654,231.27434
20210928T2100,14.480773,124.87533,47.11463,231.20346
20210928T2200,17.917007,157.55725,49.552006,229.71475
20210928T2300,17.654686,196.58734,59.813107,235.54477
20210929T0000,29.598919,251.56506,62.641033,247.70941
20210929T0100,45.82052,261.8699,56.348915,243.43495
20210929T0200,44.861546,260.76443,57.380203,240.70099
20210929T0300,47.110508,263.41806,66.09996,235.8772
20210929T0400,46.84152,277.50735,73.00815,233.01709
20210929T0500,44.565907,279.76666,72.63529,241.91081
20210929T0600,39.562344,277.31903,78.05278,240.12401
20210929T0700,39.119267,276.34018,73.584564,253.51555
20210929T0800,40.32,270.0,73.9272,261.31747
20210929T0900,45.451336,273.63297,74.88778,270.82632
20210929T1000,46.552883,266.0091,79.52823,277.5432
20210929T1100,37.137627,258.25436,80.06743,276.45398
20210929T1200,36.152676,254.99509,78.520454,275.789
20210929T1300,39.325775,258.38147,76.12702,273.79605
20210929T1400,43.70257,258.5975,85.94279,278.67316
20210929T1500,47.391647,264.3327,86.358734,280.32623
20210929T1600,58.838795,265.7895,88.24407,279.1549
20210929T1700,45.275635,279.61212,87.12074,279.03418
20210929T1800,42.084602,280.3487,87.775795,280.1577
20210929T1900,39.18712,280.58734,89.77291,282.97742
20210929T2000,37.54543,284.43597,93.17603,285.00272
20210929T2100,36.204617,289.1556,97.72127,286.69925
20210929T2200,33.697998,288.04782,98.85261,290.01877
20210929T2300,33.58821,289.40598,98.21734,290.82642
20210930T0000,31.956968,292.52057,96.86943,292.2759
20210930T0100,23.47741,305.63983,95.80668,295.60217
20210930T0200,24.195107,316.80875,93.50303,299.526
20210930T0300,17.429354,321.70984,86.13709,297.10052
20210930T0400,12.496718,311.49646,83.241,295.90015
20210930T0500,8.12197,282.80426,82.270035,296.7893
20210930T0600,9.0,270.0,72.79214,300.6236
20210930T0700,8.350138,262.5686,67.62348,295.883
20210930T0800,8.28,270.0,64.524414,292.9887
20210930T0900,8.28,270.0,62.474262,297.45102
20210930T1000,7.5599995,270.0,62.238365,308.65982
20210930T1100,6.12,270.0,66.23412,317.2026
20210930T1200,3.9763298,264.80557,69.84,317.925
20210930T1300,1.2979984,303.69006,67.088585,311.30164
20210930T1400,0.8049845,26.565033,62.62862,296.27048
20210930T1500,2.2768397,18.434952,61.98903,297.3091
20210930T1600,2.52,360.0,63.422356,289.5663
20210930T1700,3.671294,348.69006,60.22338,288.11005
20210930T1800,2.9024127,352.875,55.55326,292.0772
20210930T1900,0.35999998,270.0,49.951862,301.74277
20210930T2000,3.2599385,186.3402,50.77149,299.29138
20210930T2100,6.130579,176.63354,49.20951,292.81332
20210930T2200,7.754637,158.1986,45.47414,293.31772
20210930T2300,8.557102,157.75098,38.161697,297.53198
20211001T0000,9.360001,157.38013,34.50746,293.35556
20211001T0100,7.42159,157.16635,30.633865,289.92557
20211001T0200,7.5685663,177.27368,30.05515,276.1886
20211001T0300,8.350138,187.43141,29.88217,269.30972
20211001T0400,10.464797,206.56505,32.24161,263.58917
20211001T0500,12.819235,231.84277,34.569374,261.61676
20211001T0600,16.075521,235.95407,35.65454,258.3497
20211001T0700,16.199999,233.1301,37.63679,255.0333
20211001T0800,15.021105,224.02899,39.442596,248.58704
20211001T0900,17.974781,237.26477,42.547066,246.0375
20211001T1000,25.772078,245.22487,46.06312,245.03722
20211001T1100,35.52527,250.46335,47.205322,241.28493
20211001T1200,23.993399,242.2815,47.051323,238.13402
20211001T1300,10.587918,215.31122,47.335552,235.22217
20211001T1400,11.043261,199.0256,48.127026,231.07246
20211001T1500,7.9526596,174.80557,47.395744,231.47612
20211001T1600,2.8799999,180.0,47.29172,230.25027
20211001T1700,3.2599385,263.65982,46.701588,229.06337
20211001T1800,14.707222,248.45903,45.92223,228.81409
20211001T1900,26.82906,258.38852,45.656174,232.04578
20211001T2000,28.817993,257.00537,45.64056,237.56348
20211001T2100,31.353088,248.44293,45.81486,239.80838
20211001T2200,33.847656,240.70865,45.14377,237.70403
20211001T2300,36.23682,249.04422,52.27443,233.68253
20211002T0000,31.786186,256.9081,54.744858,244.27747
20211002T0100,26.208395,254.0546,49.213463,249.44395
20211002T0200,18.161278,256.23923,45.551025,250.13297
20211002T0300,19.93048,253.20163,45.082,251.85443
20211002T0400,23.441502,259.38034,50.646255,255.17352
20211002T0500,23.441502,259.38034,46.175526,259.2157
20211002T0600,19.592731,249.56717,42.218346,273.91156
20211002T0700,18.681883,244.91641,43.561485,269.5265
20211002T0800,17.283749,234.3236,44.098164,264.8479
20211002T0900,15.856354,230.52754,42.615547,261.25385
20211002T1000,16.29174,225.0,44.71107,256.97083
20211002T1100,20.65848,228.5323,45.878464,251.70723
20211002T1200,20.608229,207.01266,46.730717,248.77235
20211002T1300,27.475807,211.6075,47.935455,247.47943
20211002T1400,23.83624,205.01689,45.242702,244.04663
20211002T1500,30.871965,211.65128,47.335552,242.85031
